PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Michael Carter-Williams,1.28,11.11,10.0,0.2,10.0,0.0
Michael Beasley,0,0,0,0,0,0
Marcin Gortat,0,0,0,0,0,0
Luol Deng,4.5,32.86,9.76,0.61,31.71,26.0
Gary Harris,7.68,53.33,11.43,0.97,38.57,143.0
Draymond Green,2.3,63.04,14.29,1.11,42.86,208.0
Elfrid Payton,1.93,23.33,15.79,0.37,15.79,4.0
Jared Sullinger,4.78,41.86,4.26,0.85,42.55,98.0
George Hill,9.21,62.16,8.43,1.16,44.58,219.0
Trey Burke,3.35,60.42,0.0,1.24,44.0,230.0
CJ Miles,18.71,51.6,6.34,1.01,40.14,166.0
Tony Parker,6.96,41.51,12.5,0.8,39.06,67.0
Mirza Teletovic,12.06,47.09,4.46,0.93,36.61,126.0
Dennis Schroder,4.5,55.68,4.26,1.09,46.81,201.0
Kent Bazemore,4.64,68.06,9.3,1.28,51.16,233.0
Otto Porter,7.26,56.14,4.92,1.07,44.26,194.0
Jose Juan Barea,1.74,41.67,13.33,0.87,40.0,102.0
Harrison Barnes,4.14,45.0,3.23,0.9,38.71,116.0
Bojan Bogdanovic,9.76,44.2,13.33,0.82,38.89,84.0
Isaiah Canaan,5.59,50.0,4.08,1.06,34.69,191.0
TJ Warren,10.93,68.37,9.09,1.27,60.0,231.0
Marco Belinelli,33.64,48.45,6.2,0.98,44.57,147.0
Kenneth Faried,0,0,0,0,0,0
Evan Turner,2.2,38.89,9.09,0.82,40.91,80.0
Jeremy Lin,7.09,59.82,8.33,1.18,54.17,224.0
Hassan Whiteside,0,0,0,0,0,0
Nikola Mirotic,5.06,56.58,0.0,1.17,45.0,223.0
Marvin Williams,4.57,42.65,5.0,0.93,40.0,124.0
Matt Barnes,7.03,37.96,9.84,0.7,27.87,44.0
Dion Waiters,7.03,45.92,11.11,0.89,42.86,111.0
Omri Casspi,4.68,58.93,2.7,1.16,51.35,222.0
Ersan Ilyasova,6.35,48.61,2.56,0.95,38.46,133.0
Jonas Valanciunas,0,0,0,0,0,0
Marcus Thornton,10.32,31.82,15.38,0.62,23.08,27.0
Myles Turner,2.47,33.33,0.0,0.75,37.5,55.0
Hollis Thompson,8.24,35.09,9.23,0.66,26.15,34.0
Al-Farouq Aminu,5.01,48.75,11.11,0.87,35.56,102.0
Nerlens Noel,0,0,0,0,0,0
Sean Kilpatrick,8.28,47.5,8.0,1.0,48.0,151.0
Enes Kanter,0,0,0,0,0,0
Marcus Smart,2.93,27.78,5.0,0.6,25.0,21.0
Terrence Ross,23.67,51.92,3.64,1.02,43.03,169.0
Raymond Felton,2.27,45.0,0.0,0.9,35.0,115.0
Gerald Green,11.21,37.31,8.0,0.69,33.33,41.0
Dwight Howard,0,0,0,0,0,0
Jerryd Bayless,8.62,75.71,19.15,1.23,46.81,229.0
Patrick Beverley,0,0,0,0,0,0
Allen Crabbe,16.33,44.44,8.59,0.93,40.63,128.0
Shabazz Muhammad,10.45,39.74,4.44,0.84,43.33,95.0
Stanley Johnson,2.37,37.5,11.11,0.67,27.78,35.0
Gary Neal,14.1,50.0,7.55,0.98,43.4,148.0
Courtney Lee,5.93,46.15,13.33,0.87,40.0,102.0
Robin Lopez,0,0,0,0,0,0
Kelly Olynyk,5.7,51.47,2.56,1.03,46.15,170.0
Alex Len,1.83,42.86,12.5,0.75,37.5,55.0
Shelvin Mack,0,0,0,0,0,0
Doug McDermott,15.65,39.81,5.31,0.81,31.86,72.0
Luis Scola,0,0,0,0,0,0
Jameer Nelson,0,0,0,0,0,0
O.J. Mayo,8.78,28.79,5.56,0.56,27.78,17.0
Jerami Grant,2.44,36.67,9.52,0.81,38.1,75.0
Jeremy Lamb,15.91,54.6,6.32,1.03,45.26,171.0
Ricky Rubio,0,0,0,0,0,0
Austin Rivers,2.54,78.57,6.25,1.44,62.5,241.0
Kyle Korver,31.44,52.1,5.29,1.0,37.0,151.0
Rodney Stuckey,4.62,58.0,3.7,1.15,55.56,214.0
Patty Mills,12.24,59.52,2.3,1.18,42.53,226.0
Jusuf Nurkic,0,0,0,0,0,0
Kevin Martin,16.36,42.86,11.11,0.78,38.89,63.0
Jordan Hill,0,0,0,0,0,0
Nikola Jokic,0,0,0,0,0,0
Aaron Gordon,0,0,0,0,0,0
Manu Ginobili,7.88,54.88,6.52,1.04,47.83,180.0
Nik Stauskas,6.97,56.25,12.5,1.04,43.75,178.0
Wayne Ellington,14.76,40.7,4.3,0.81,34.41,74.0
Gerald Henderson,8.26,42.0,5.45,0.84,40.0,87.0
Mo Williams,4.27,56.67,6.25,1.06,50.0,193.0
Archie Goodwin,1.83,33.33,18.18,0.64,45.45,31.0
Tony Allen,0,0,0,0,0,0
Terrence Jones,0,0,0,0,0,0
Mario Chalmers,2.42,18.18,6.67,0.6,33.33,21.0
Cory Joseph,1.96,58.33,20.0,1.0,40.0,151.0
Tim Duncan,0,0,0,0,0,0
Toney Douglas,0,0,0,0,0,0
Ramon Sessions,3.01,50.0,8.0,1.04,48.0,176.0
Meyers Leonard,2.45,70.83,7.69,1.31,53.85,234.0
Langston Galloway,6.05,35.53,4.76,0.74,33.33,52.0
PJ Tucker,2.11,53.57,12.5,0.94,37.5,130.0
Danny Green,10.49,41.67,4.35,0.8,31.88,68.0
Gorgui Dieng,0,0,0,0,0,0
Derrick Williams,4.98,39.39,2.7,0.92,43.24,122.0
Bobby Portis,0,0,0,0,0,0
Darrell Arthur,2.6,85.71,6.67,1.6,60.0,245.0
Jon Leuer,0,0,0,0,0,0
Carl Landry,0,0,0,0,0,0
Nick Young,17.72,38.73,5.26,0.75,31.58,55.0
Lance Stephenson,0,0,0,0,0,0
Taj Gibson,0,0,0,0,0,0
Aaron Brooks,0,0,0,0,0,0
Nene,0,0,0,0,0,0
Tyler Johnson,4.42,76.92,0.0,1.5,71.43,243.0
Matthew Dellavedova,2.01,50.0,0.0,1.0,38.46,151.0
Corey Brewer,6.51,26.47,22.22,0.44,20.0,8.0
Ben McLemore,13.36,44.2,7.5,0.84,38.75,88.0
E'Twaun Moore,0,0,0,0,0,0
DeAndre Jordan,0,0,0,0,0,0
Jason Smith,3.74,35.71,0.0,0.73,36.36,45.0
Frank Kaminsky,2.93,55.56,5.26,1.05,47.37,185.0
Lance Thomas,5.75,30.0,14.29,0.64,32.14,32.0
Wesley Johnson,5.98,33.82,2.86,0.66,28.57,33.0
Joffrey Lauvergne,0,0,0,0,0,0
Shane Larkin,0,0,0,0,0,0
Josh Smith,0,0,0,0,0,0
Marreese Speights,10.7,40.0,3.28,0.85,40.98,99.0
JaMychal Green,0,0,0,0,0,0
Garrett Temple,7.88,41.46,14.29,0.73,28.57,50.0
Brandon Jennings,0,0,0,0,0,0
Ian Mahinmi,0,0,0,0,0,0
Mason Plumlee,0,0,0,0,0,0
Jose Calderon,7.72,54.88,4.65,1.05,44.19,182.0
Patrick Patterson,0,0,0,0,0,0
Zaza Pachulia,0,0,0,0,0,0
PJ Hairston,5.03,34.62,6.25,0.75,37.5,55.0
David Lee,0,0,0,0,0,0
Luke Babbitt,10.84,53.13,8.33,1.0,47.22,151.0
Mike Dunleavy,17.11,37.14,5.13,0.74,28.21,53.0
Andrea Bargnani,4.89,30.77,0.0,0.88,43.75,106.0
Jared Dudley,5.58,39.66,11.76,0.76,32.35,61.0
Greivis Vasquez,0,0,0,0,0,0
Cody Zeller,3.79,45.0,4.35,0.96,47.83,137.0
Justise Winslow,0,0,0,0,0,0
Randy Foye,3.94,30.0,6.25,0.56,25.0,18.0
Paul Pierce,6.4,51.79,3.23,1.1,41.94,205.0
Devin Harris,3.42,55.56,23.53,1.06,52.94,190.0
Rudy Gobert,0,0,0,0,0,0
David West,2.01,81.82,0.0,1.73,81.82,246.0
TJ McConnell,3.04,50.0,15.79,0.84,42.11,93.0
Donald Sloan,0,0,0,0,0,0
Vince Carter,8.05,64.52,3.03,1.27,48.48,231.0
Kosta Koufos,0,0,0,0,0,0
D.J. Augustin,0,0,0,0,0,0
Andre Iguodala,5.38,54.17,7.69,1.04,38.46,174.0
Iman Shumpert,4.92,43.33,10.53,0.84,42.11,93.0
Andrew Nicholson,2.62,83.33,10.0,1.5,60.0,243.0
Kris Humphries,0,0,0,0,0,0
Donatas Motiejunas,0,0,0,0,0,0
Leandro Barbosa,15.56,51.56,4.29,0.99,44.29,150.0
Trey Lyles,2.04,22.73,0.0,0.45,18.18,9.0
Amir Johnson,0,0,0,0,0,0
Alexis Ajinca,4.53,50.0,0.0,1.0,50.0,151.0
Spencer Hawes,0,0,0,0,0,0
Ty Lawson,0,0,0,0,0,0
Mario Hezonja,13.89,42.74,13.33,0.79,36.0,65.0
Tony Snell,2.96,70.83,0.0,1.42,50.0,240.0
Charlie Villanueva,15.18,36.27,7.14,0.68,28.57,37.0
Steven Adams,0,0,0,0,0,0
Maurice Harkless,4.62,52.78,20.83,0.88,37.5,106.0
Josh Richardson,0,0,0,0,0,0
Willie Cauley-Stein,0,0,0,0,0,0
Dante Cunningham,2.23,72.73,0.0,1.45,63.64,242.0
Tim Hardaway Jr.,11.97,50.0,10.81,0.95,37.84,131.0
Jason Terry,4.35,57.89,0.0,1.21,47.37,228.0
Markel Brown,8.83,46.67,13.51,0.84,40.54,89.0
Raul Neto,0,0,0,0,0,0
Clint Capela,0,0,0,0,0,0
Jerian Grant,4.73,23.91,8.0,0.44,20.0,7.0
Seth Curry,11.03,54.17,6.45,1.16,48.39,221.0
John Henson,0,0,0,0,0,0
Tristan Thompson,0,0,0,0,0,0
Mike Scott,0,0,0,0,0,0
Metta World Peace,0,0,0,0,0,0
Boris Diaw,0,0,0,0,0,0
Roy Hibbert,0,0,0,0,0,0
Channing Frye,9.87,30.0,9.09,0.55,18.18,15.0
Thabo Sefolosha,3.31,66.67,0.0,1.31,62.5,235.0
Festus Ezeli,0,0,0,0,0,0
Trevor Booker,0,0,0,0,0,0
Anthony Morrow,11.6,54.88,2.38,1.07,42.86,195.0
Tyler Zeller,2.87,36.36,0.0,0.73,36.36,45.0
Shaun Livingston,0,0,0,0,0,0
Cameron Payne,0,0,0,0,0,0
Ronnie Price,2.84,15.0,9.09,0.27,9.09,3.0
Brandon Bass,0,0,0,0,0,0
Norman Powell,5.59,26.92,12.5,0.56,25.0,18.0
Larry Nance Jr.,3.63,30.77,0.0,0.62,30.77,27.0
Rondae Hollis-Jefferson,0,0,0,0,0,0
Tyson Chandler,0,0,0,0,0,0
Timofey Mozgov,0,0,0,0,0,0
Aron Baynes,0,0,0,0,0,0
Lavoy Allen,0,0,0,0,0,0
Anthony Tolliver,8.18,42.59,3.23,0.84,35.48,91.0
Joakim Noah,0,0,0,0,0,0
Chris McCullough,0,0,0,0,0,0
Sasha Vujacic,16.27,47.12,3.64,0.91,40.0,119.0
Beno Udrih,0,0,0,0,0,0
Jonathon Simmons,4.85,46.15,12.5,0.88,43.75,106.0
Richaun Holmes,0,0,0,0,0,0
Troy Daniels,24.19,56.82,15.38,0.96,42.31,139.0
Marcelo Huertas,0,0,0,0,0,0
JaKarr Sampson,0,0,0,0,0,0
Justin Holiday,5.73,40.0,9.09,0.73,27.27,45.0
Tyus Jones,0,0,0,0,0,0
Anthony Brown,9.4,33.33,7.14,0.57,21.43,20.0
Jarell Martin,0,0,0,0,0,0
Tiago Splitter,0,0,0,0,0,0
Dwight Powell,9.45,20.0,2.63,0.5,23.68,12.0
Amar'e Stoudemire,3.7,36.36,0.0,0.73,36.36,45.0
Kevin Seraphin,0,0,0,0,0,0
James Johnson,4.01,36.36,15.38,0.62,23.08,27.0
Richard Jefferson,4.87,47.06,5.26,0.89,36.84,114.0
Kyle O'Quinn,0,0,0,0,0,0
CJ Watson,0,0,0,0,0,0
Steve Blake,3.64,72.73,8.33,1.33,50.0,236.0
Ryan Kelly,0,0,0,0,0,0
Thomas Robinson,0,0,0,0,0,0
Ed Davis,0,0,0,0,0,0
Tyler Ennis,0,0,0,0,0,0
Andrew Bogut,0,0,0,0,0,0
JaVale McGee,0,0,0,0,0,0
Andre Roberson,0,0,0,0,0,0
Nemanja Bjelica,0,0,0,0,0,0
Kendall Marshall,0,0,0,0,0,0
Miles Plumlee,0,0,0,0,0,0
Kyle Anderson,0,0,0,0,0,0
Rashad Vaughn,13.29,41.18,12.5,0.75,32.5,55.0
Cole Aldrich,0,0,0,0,0,0
John Jenkins,11.5,75.0,7.69,1.38,61.54,239.0
Jonas Jerebko,0,0,0,0,0,0
Shabazz Napier,0,0,0,0,0,0
Quincy Acy,0,0,0,0,0,0
Brandon Rush,7.72,59.09,8.33,1.08,41.67,200.0
Joe Ingles,3.04,60.0,9.09,1.09,36.36,203.0
Noah Vonleh,0,0,0,0,0,0
Josh McRoberts,0,0,0,0,0,0
Solomon Hill,5.0,54.17,0.0,1.15,46.15,218.0
James Anderson,4.27,50.0,0.0,1.1,50.0,207.0
Bismack Biyombo,0,0,0,0,0,0
Alonzo Gee,0,0,0,0,0,0
Darrun Hilliard,0,0,0,0,0,0
Drew Gooden,0,0,0,0,0,0
Willie Reed,0,0,0,0,0,0
Glenn Robinson,10.22,20.59,5.26,0.47,21.05,11.0
Kelly Oubre,4.91,15.0,23.08,0.23,7.69,1.0
Axel Toupane,0,0,0,0,0,0
Kyle Singler,0,0,0,0,0,0
Jeff Withey,0,0,0,0,0,0
Johnny O'Bryant,0,0,0,0,0,0
Justin Anderson,7.49,7.14,11.76,0.24,11.76,2.0
Kevin Garnett,0,0,0,0,0,0
Dewayne Dedmon,0,0,0,0,0,0
Robert Sacre,0,0,0,0,0,0
Tayshaun Prince,0,0,0,0,0,0
Omer Asik,0,0,0,0,0,0
Kirk Hinrich,0,0,0,0,0,0
Luc Mbah a Moute,0,0,0,0,0,0
Chris Johnson,0,0,0,0,0,0
Tarik Black,0,0,0,0,0,0
Reggie Bullock,0,0,0,0,0,0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,0,0,0,0,0,0
Sonny Weems,0,0,0,0,0,0
Pablo Prigioni,0,0,0,0,0,0
Cristiano Felicio,0,0,0,0,0,0
Salah Mejri,0,0,0,0,0,0
Lamar Patterson,0,0,0,0,0,0
Kendrick Perkins,0,0,0,0,0,0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,0,0,0,0,0,0
